name RNA_exp_rep1.1 RNA_exp_rep1.2 RNA_exp_rep2 RNA_exp_rep3 RNA_exp_average DNA_sum num_barcodes num_barcodes_integrated
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125137726_consensus10_bg4427287:4427437 0.503243150082874 0.497298756440743 0.453383511283466 0.485296039741289 0.479650168095521 188.052024455516 65 63
noUP_34G->T_ECK125137108_12T->G/7T->C_bg1163421:1163571 0.161433625993508 0.166840464112317 0.178878330582798 0.112492197052016 0.151835857562575 144.415108690038 56 51
gourse_136fold_up_32A->C/31C->A_ECK125136938_12T->G_bg4427287:4427437 2.41711936074696 2.0899950909072 2.32802481039344 1.97430856928321 2.18529686850124 130.788427212472 44 37
gourse_326fold_up_33G->A/31C->G_ECK125137405_12T->G/11A->T/9A->G/8A->T/7T->A_bg4427287:4427437 0.226455868072276 0.243720676709603 0.24446705179649 0.224829424828577 0.234794916338669 140.829260564422 50 48
gourse_136fold_up_consensus35_P1-6-17bp_12T->G/11A->T/7T->A_bg4427287:4427437 0.316792371927179 0.39182247816517 0.36080980536229 0.319595411061783 0.344904213823416 169.144105715416 51 44
gourse_136fold_up_consensus35_ECK125137108_7T->A_bg4427287:4427437 12.188678704004 13.1554490922003 16.1396032762582 15.9384082923218 14.9166918222274 73.6639299715953 41 37
gourse_326fold_up_33G->A/31C->G_ECK125137104_12T->G_bg4471352:4471502 0.356171267925214 0.24480063694117 0.205601537493893 0.187311363241178 0.231132951056088 91.6092711898597 33 30
gourse_326fold_up_34G->T_ECK125137640_12T->G/11A->T/9A->G/8A->T/7T->A_bg1163421:1163571 0.185853499559486 0.18215628855943 0.132144352322427 0.125351878682226 0.147167041688037 161.437780098312 53 47
gourse_326fold_up_32A->C/31C->A_ECK125137104_12T->G_bg991964:992114 1.29268558024591 1.59332083735432 1.47004744863465 1.56843628840556 1.49382898194677 29.680216578858 16 14
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125137726_12T->G/7T->C_bg3514590:3514740 4.13008484114806 4.13707429949122 3.98806110790806 4.22679879804386 4.11614649209052 155.500729564112 36 33
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125137108_9A->G/8A->T_bg4427287:4427437 0.173799207036572 0.154048899841645 0.175438362686975 0.120950685136882 0.153437700420988 119.619076497986 43 41
gourse_136fold_up_34G->T/30A->C_ECK125137104_consensus10_bg991964:992114 1.632159700995 2.28285519779362 1.53905858224589 1.50096502410102 1.66584368524707 46.9493086940221 15 14
gourse_136fold_up_34G->T/30A->C_ECK125137104_12T->G/11A->T/7T->A_bg463205:463355 0.179218955632769 0.164356702939585 0.126139484432588 0.132242281357288 0.143389865025351 114.755295544322 33 30
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137640_12T->A_bg463205:463355 0.179015660755208 0.1685894509057 0.164595373804965 0.176007615974637 0.171468515203352 163.849160358688 54 48
gourse_326fold_up_34G->T_P1-6-17bp_12T->G/11A->T/9A->G/8A->T/7T->A_bg977040:977190 0.343919365566803 0.293024521812288 0.1656067125073 0.314898405394167 0.266325687197004 20.2286742648678 9 9
noUP_consensus35_ECK125137726_consensus10_bg463205:463355 1.22651830042263 0.955539371708757 1.12824932540193 1.37615875428879 1.1984789719188 108.280158863344 41 37
gourse_136fold_up_33G->A/31C->G_lac-spacer-17bp_12T->G_bg4471352:4471502 0.274642257378966 0.18906545433109 0.159134212961866 0.146556490560807 0.179181519792567 70.3479081388621 19 18
gourse_326fold_up_32A->C/31C->A_ECK125137726_12T->G/7T->C_bg991964:992114 0.249642933162537 0.235521700828328 0.283162280409249 0.197948369004148 0.241230988802943 86.7039566934936 31 29
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125137405_consensus10_bg977040:977190 0.205064271413983 0.277636399734868 0.241866338479506 0.20922542760196 0.230814033885297 33.7047924335206 11 11
noUP_35T->C/33G->T/31G->C_ECK125137104_12T->G/11A->T/7T->A_bg463205:463355 0.181894752913285 0.157652036115537 0.136769404653712 0.117823193018169 0.141455330728764 82.8518105735937 41 35
noUP_34G->T_ECK125137640_12T->G/7T->C_bg4471352:4471502 0.255316410369932 0.161934604159422 0.250758483276547 0.196962733971763 0.218782241504329 69.8447344883328 23 21
gourse_326fold_up_35T->A/33G->T_lac-spacer-17bp_12T->G_bg4471352:4471502 0.205294394764614 0.244911385285906 0.228568434407698 0.17681246201758 0.210161262150179 134.275369338367 41 39
gourse_136fold_up_35T->A/33G->T_ECK125137104_12T->G/11A->T/9A->G/8A->T/7T->A_bg977040:977190 0.0977238476436081 0.134945503466185 0.162515028751076 0.154576995019359 0.144475566441777 19.6048080270061 8 7
gourse_136fold_up_34G->T_ECK125137640_7T->A_bg4427287:4427437 0.191451118846448 0.229219768746081 0.199410168162466 0.18221415627817 0.197319922745633 188.926698933883 42 42
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137104_12T->G/7T->C_bg991964:992114 0.40064850626524 0.301664716648649 0.278215983541018 0.394539377763697 0.341303990920553 95.8695614055719 25 24
noUP_34G->T/30A->C_ECK125137108_12T->G_bg4427287:4427437 0.184338369184036 0.177138384532229 0.179415733292703 0.104325316235593 0.154826475462143 161.795966065615 52 49
gourse_326fold_up_consensus35_ECK125136938_12T->G/11A->T/9A->G/8A->T/7T->A_bg463205:463355 0.165591115390966 0.170786114302035 0.201238121905648 0.125117424716113 0.164848053822754 87.6354593651576 31 29
noUP_35T->A/33G->T_P1-6-17bp_7T->A_bg1163421:1163571 0.140434391098996 0.163889780488052 0.139314193272672 0.0902284656533455 0.127234914906514 58.8872338369602 27 25
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125136938_12T->G/11A->T/7T->A_bg4471352:4471502 0.172936175845287 0.20376907469808 0.161096691784099 0.145728940249808 0.165059419101863 162.343422129905 66 56
gourse_136fold_up_34G->T/30A->C_lac-spacer-17bp_12T->G/11A->T/7T->A_bg4427287:4427437 0.242710763642457 0.300449741462661 0.25386963071174 0.158451483501289 0.227967122255196 135.069654221213 40 36
noUP_35T->C/33G->T/31G->C_ECK125137726_9A->G/8A->T_bg3514590:3514740 0.305732538743232 0.333990121078809 0.32848108086458 0.314421483673206 0.320921298149602 83.3157859651895 21 21
gourse_136fold_up_34G->T/30A->C_P1-6-17bp_12T->G/7T->C_bg3514590:3514740 0.472764844112861 0.290356252160024 0.314545216937566 0.32302438258604 0.339710049220016 145.593041355039 57 52
noUP_consensus35_ECK125137108_consensus10_bg991964:992114 6.28086393665314 5.49067998439852 5.40094095889465 6.30283908539597 5.86318400160548 103.266028528747 38 36
noUP_35T->C/33G->T/31G->C_ECK125137104_9A->G/8A->T_bg1163421:1163571 0.127990702771514 0.165173296242611 0.118344277346937 0.142607782064534 0.135844686306178 147.563403371694 56 48
gourse_326fold_up_35T->C/33G->T/31G->C_P1-6-17bp_consensus10_bg4427287:4427437 0.647599808476059 0.637009830026713 0.627207322934887 0.704332150677289 0.657948097621188 149.76712623468 48 43
noUP_34G->T/30A->C_ECK125137104_7T->A_bg3514590:3514740 0.19926969514417 0.192627183506963 0.178035787721357 0.176239436763814 0.183407887936913 92.9140174577648 31 27
noUP_34G->T/30A->C_lac-spacer-17bp_12T->A_bg1163421:1163571 0.166621060939891 0.171212107522723 0.172501159329772 0.147431641282859 0.16294979494798 146.721692982948 47 43
noUP_34G->T_ECK125136938_7T->A_bg977040:977190 0.379935134479066 0.242660932125801 0.256690404386315 0.186606462455803 0.251531633381517 22.2341571194397 8 8
neg_control_3949382:3949532 0.146613088250553 0.198276497520175 0.11358900497192 0.115179171639196 0.133737656498827 159.751838017421 47 42
gourse_136fold_up_34G->T/30A->C_ECK125137104_consensus10_bg463205:463355 3.01663757966002 3.26177083122443 3.17054961022218 3.39097049880371 3.23357477148937 89.2334592011673 28 27
noUP_34G->T_ECK125137108_12T->A_bg4471352:4471502 2.03371432451485 2.18247502837699 2.06840643702141 2.18317139045463 2.11989083464065 94.0308771393274 36 33
noUP_35T->C/33G->C/31C->G_ECK125137104_12T->A_bg1163421:1163571 0.17603814222165 0.172513665233623 0.141948610720543 0.118247733882692 0.144824082776957 151.101358358092 61 53
gourse_136fold_up_34G->T/30A->C_ECK125136938_12T->G/11A->T/7T->A_bg4427287:4427437 0.194785678601772 0.189276965332937 0.15848923273247 0.142472553081335 0.164331035927053 84.0419185299617 29 24
gourse_326fold_up_35T->A/33G->T_lac-spacer-17bp_12T->A_bg4471352:4471502 0.21772881386791 0.217963312169407 0.183865317748624 0.139868932264294 0.180526771010526 157.219566946983 44 42
gourse_326fold_up_34G->T/30A->C_ECK125136938_12T->G/7T->C_bg4427287:4427437 0.1564664375014 0.159208772293896 0.141378535978693 0.11788066774647 0.139032269540937 118.786803428936 32 29
gourse_136fold_up_34G->T/30A->C_ECK125136938_12T->A_bg463205:463355 1.30884987079459 1.44771383281309 1.77073432112053 1.71936716139697 1.62279444477378 78.0912639721745 32 29
noUP_34G->T/30A->C_ECK125137640_9A->G/8A->T_bg463205:463355 0.151221638435552 0.159116624528217 0.14657044048577 0.118156324069857 0.139965298679171 156.411515547871 55 52
noUP_35T->C/33G->T/31G->C_ECK125137640_12T->G/7T->C_bg1163421:1163571 0.139942796057485 0.125527431870108 0.151826905852557 0.0994466538601911 0.128002891225515 207.543916703716 75 69
gourse_326fold_up_consensus35_ECK125137640_12T->G/7T->C_bg991964:992114 0.241442240487532 0.220964084456927 0.19788415320722 0.183021367481579 0.204036227720343 146.104692630716 52 47
gourse_136fold_up_34G->T/30A->C_P1-6-17bp_7T->A_bg1163421:1163571 0.626730546738732 0.557123141646611 0.400265847964277 0.495591742901703 0.49592814501955 98.8876368251344 38 34
noUP_32A->C/31C->A_P1-6-17bp_consensus10_bg1163421:1163571 10.1080078760686 9.06089135825452 8.65982995324927 9.30109278719242 9.18179078586776 115.884308923293 48 43
gourse_136fold_up_34G->T/30A->C_ECK125137104_12T->G_bg1163421:1163571 0.938289692883556 0.993463263445021 1.14153682660904 1.0245172734106 1.04397685939464 130.063289552293 45 43
noUP_35T->C/33G->C/31C->G_ECK125136938_12T->G/7T->C_bg991964:992114 0.143215983615633 0.176487044686177 0.136636839459503 0.120681403950495 0.139056585853635 69.7563415981293 28 27
gourse_326fold_up_34G->T/30A->C_ECK125137640_12T->G/7T->C_bg463205:463355 0.183982287723767 0.169714380515836 0.159310231405541 0.0814901611797335 0.139216242235025 125.38872162278 34 32
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125136938_12T->G/7T->C_bg1163421:1163571 0.189251499366331 0.159142628225639 0.206050800799899 0.226127918478101 0.202125261024662 74.5305829523709 35 27
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137104_12T->A_bg1163421:1163571 0.156494076865029 0.181380899418742 0.162932662026948 0.145495843332398 0.159121997833744 212.989835520257 76 71
gourse_326fold_up_34G->T_ECK125137405_12T->G/11A->T/7T->A_bg3514590:3514740 0.164365631346074 0.13470917158621 0.17485060658292 0.122396875147147 0.148928294398736 79.4353669915176 31 27
noUP_34G->T/30A->C_ECK125136938_12T->G/7T->C_bg463205:463355 0.162159476540223 0.180533834599706 0.161712677120039 0.166726512620312 0.166595281770105 119.948316782879 39 35
gourse_326fold_up_35T->C/33G->C/31C->G_P1-6-17bp_12T->G/11A->T/7T->A_bg3514590:3514740 0.169841901054207 0.195237668776307 0.191535569599482 0.231791884436172 0.20195574631697 51.143967902771 17 17
gourse_326fold_up_32A->C/31C->A_ECK125137405_12T->G/11A->T/9A->G/8A->T/7T->A_bg3514590:3514740 0.228494233899872 0.145264865495952 0.144614312330318 0.124779020075868 0.152090960701366 45.6423701290413 21 17
gourse_136fold_up_33G->A/31C->G_ECK125136938_12T->A_bg991964:992114 0.26162289920336 0.263882484515263 0.232713828152428 0.279909693683704 0.258458737898481 24.5527522857049 9 9
noUP_consensus35_ECK125137405_consensus10_bg4471352:4471502 8.8517810429163 8.10470811823893 8.17169318606613 7.32975752731634 7.99323176465336 73.4844195448817 26 23
gourse_136fold_up_34G->T/30A->C_ECK125136938_12T->G_bg3514590:3514740 0.612259972831567 0.552176694904112 0.683127689092612 0.542015147592035 0.602453723517495 55.1263052140414 26 22
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125136938_12T->A_bg991964:992114 0.217654650500559 0.198707253853958 0.184137199958301 0.133419113253424 0.175245755129661 56.7318837851403 30 29
gourse_136fold_up_33G->A/31C->G_ECK125137108_9A->G/8A->T_bg977040:977190 0.167271025257251 0.179927337954914 0.164501193732218 0.0986348444409242 0.145578406593075 27.4723739906085 9 8
gourse_136fold_up_32A->C/31C->A_ECK125137640_7T->A_bg4427287:4427437 0.274261338852782 0.247349588831323 0.22233635026544 0.203680953770509 0.228940922626 198.629322323924 68 60
gourse_136fold_up_consensus35_P1-6-17bp_9A->G/8A->T_bg4427287:4427437 13.8228856210138 9.97363082054651 12.4722377208703 19.0960613246438 14.4888524220981 35.6026854631327 23 20
noUP_consensus35_ECK125137640_12T->A_bg4471352:4471502 3.41211339066277 2.61307032363376 2.88559416217573 3.13374014574105 3.01064205502168 95.4656565942165 23 21
gourse_136fold_up_34G->T/30A->C_ECK125137405_consensus10_bg4427287:4427437 1.68642032935255 1.65701977341023 1.32806629943761 1.49055986263482 1.49678207115127 129.101817911606 31 29
noUP_35T->C/33G->C/31C->G_ECK125136938_12T->G/11A->T/7T->A_bg463205:463355 0.178375072865108 0.143605950013023 0.150094136937653 0.139430135418791 0.150171594598503 136.917038216658 50 48
gourse_326fold_up_35T->A/33G->T_lac-spacer-17bp_12T->G/11A->T/9A->G/8A->T/7T->A_bg3514590:3514740 0.195635580598716 0.196169101011918 0.131683000468932 0.11121841351264 0.146267918262296 101.279980153125 28 25
noUP_35T->C/33G->C/31C->G_ECK125137108_consensus10_bg1163421:1163571 0.233926407856426 0.188902044258203 0.162691101371608 0.213311861734811 0.195805729721245 93.0271029557628 38 35
gourse_326fold_up_34G->T_P1-6-17bp_7T->A_bg4471352:4471502 2.39172281376986 2.40032329797779 2.6546314547949 3.17928766750287 2.74331405939053 149.212946326715 45 44
noUP_35T->C/33G->C/31C->G_P1-6-17bp_consensus10_bg4471352:4471502 0.318066581226099 0.326870708667188 0.262074097078232 0.253462216430442 0.279334986151773 83.4142805857486 21 20
gourse_136fold_up_35T->C/33G->C/31C->G_P1-6-17bp_9A->G/8A->T_bg977040:977190 0.193846460444992 0.206032866899265 0.161161400388132 0.146556490560807 0.169219184873689 31.9619184307192 11 8
gourse_326fold_up_34G->T/30A->C_ECK125137640_9A->G/8A->T_bg4427287:4427437 0.194700113833394 0.166140304827987 0.182528090242671 0.153173756284483 0.172040685285948 215.36509624965 65 63
gourse_326fold_up_consensus35_ECK125137104_12T->G/11A->T/9A->G/8A->T/7T->A_bg4427287:4427437 0.195414133392258 0.17286786591334 0.131159670114361 0.132556009640975 0.149285559802712 160.809820258687 48 44
noUP_34G->T_ECK125137640_consensus10_bg4427287:4427437 0.881229082259905 0.960243793085698 1.01956942389434 0.847291329244241 0.929199063603794 178.44619215864 54 50
gourse_136fold_up_33G->A/31C->G_ECK125137405_7T->A_bg4427287:4427437 0.157072682944343 0.164954363677547 0.224435470629219 0.136898361680938 0.174115785207034 75.4370235384809 19 19
gourse_136fold_up_35T->C/33G->T/31G->C_P1-6-17bp_12T->G/11A->T/7T->A_bg3514590:3514740 0.248692505230615 0.193217425417493 0.185671178579613 0.197001659413259 0.201209267772309 56.8628540688223 25 21
noUP_consensus35_ECK125137108_7T->A_bg4323949:4324099 6.87005996592283 13.8234318164947 13.5426316796918 12.807734550654 12.2323707071849 7.22363999931069 17 12
gourse_136fold_up_consensus35_lac-spacer-17bp_12T->A_bg991964:992114 0.402565040695294 0.423745042021962 0.512345766819459 0.412912535061516 0.446137781079868 131.239534675197 35 30
neg_control_432916:433066 0.16862076823361 0.153385076677128 0.129131580407176 0.104009178913667 0.131381227258737 208.397897223879 64 57
gourse_326fold_up_35T->C/33G->T/31G->C_P1-6-17bp_12T->G/7T->C_bg1163421:1163571 0.176734618078866 0.214391079655746 0.128627279560615 0.182850612046205 0.169013580158042 74.4292110495783 28 25
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125136938_9A->G/8A->T_bg1163421:1163571 0.157287749412964 0.154906192520559 0.0970677999780183 0.169472596357588 0.140879122434123 87.642906696682 33 31
gourse_326fold_up_34G->T_P1-6-17bp_consensus10_bg4471352:4471502 16.4722655053506 11.0213848266647 9.03294542303087 10.6957159440627 11.1584955110337 21.4122322677398 12 10
noUP_35T->C/33G->C/31C->G_ECK125137108_consensus10_bg463205:463355 0.149248557889467 0.187236886059332 0.171126936257543 0.142302412081526 0.160557356771156 141.290786114371 54 47
noUP_consensus35_ECK125137726_12T->G/7T->C_bg463205:463355 0.407508392562798 0.414393788791742 0.381202860428426 0.415277456981925 0.402477136029207 127.599216477645 37 36
gourse_136fold_up_32A->C/31C->A_lac-spacer-17bp_12T->G/7T->C_bg4471352:4471502 0.124636255362635 0.168846447019886 0.155511763315568 0.149114195457156 0.150455769987995 51.5895199559689 20 17
gourse_136fold_up_35T->A/33G->T_ECK125137640_9A->G/8A->T_bg991964:992114 0.173142825423798 0.183394687696753 0.166564699023313 0.1494467340014 0.164760063194996 65.4157504978153 19 18
noUP_consensus35_P1-6-17bp_12T->G_bg3514590:3514740 6.90789582993734 6.49884972961408 7.81693417260745 7.03540852979647 7.18523849405988 145.066100980905 49 42
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137108_12T->A_bg4471352:4471502 0.188352704060335 0.18724896352086 0.101279207172832 0.171090176205348 0.153390072389592 66.4867099362993 26 21
gourse_136fold_up_35T->A/33G->T_lac-spacer-17bp_12T->G/7T->C_bg4471352:4471502 0.261284904108058 0.221050179431831 0.210697450573755 0.196482708740033 0.216115900361244 133.449535231104 39 36
noUP_34G->T/30A->C_lac-spacer-17bp_12T->G_bg4471352:4471502 0.2399437434187 0.21595537510535 0.174927837416217 0.234409969813308 0.21242912216385 53.7181034438474 21 19
noUP_35T->A/33G->T_ECK125136938_7T->A_bg977040:977190 0.238912712771401 0.190989197252652 0.179719590058311 0.166857278512563 0.1871759411943 44.8781839124005 20 18
gourse_326fold_up_35T->A/33G->T_ECK125136938_12T->G/11A->T/7T->A_bg4471352:4471502 0.285340466389659 0.241583139487374 0.236974629018139 0.170388518830352 0.223608316929003 255.120266249032 78 72
gourse_326fold_up_33G->A/31C->G_P1-6-17bp_consensus10_bg4427287:4427437 0.834508950901627 0.821696907573021 0.689093931375481 0.8453330225571 0.787509961056635 135.029656429701 38 36
noUP_33G->A/31C->G_ECK125137108_9A->G/8A->T_bg1163421:1163571 0.160235458686888 0.168158465884873 0.146529943955888 0.110906586185035 0.140544497475601 113.817746697269 47 42
noUP_35T->C/33G->T/31G->C_ECK125137640_12T->G/11A->T/7T->A_bg3514590:3514740 0.150226339322181 0.200792405759926 0.147523220911675 0.08080394377755 0.13461217907676 125.246604702803 40 36
gourse_136fold_up_34G->T/30A->C_ECK125137108_12T->G_bg4427287:4427437 0.467355996971573 0.44189900782941 0.410366017080014 0.373681942494855 0.412891820658454 200.975302671106 59 54
gourse_136fold_up_34G->T_lac-spacer-17bp_12T->G/11A->T/7T->A_bg4427287:4427437 0.226350808518543 0.252962575470764 0.212214746736865 0.172126115474506 0.207999184735342 107.459786305179 28 26
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137640_12T->G/11A->T/7T->A_bg4471352:4471502 0.198335944697081 0.189679073026373 0.213407713248576 0.142975960503599 0.183463727537967 92.9966577319138 27 25
gourse_326fold_up_34G->T_ECK125137726_12T->G/7T->C_bg3514590:3514740 2.42741263832345 2.72228165501439 2.42022381278526 2.46972403463408 2.48826499802942 59.388392786787 16 16
gourse_136fold_up_34G->T_ECK125137726_12T->A_bg4427287:4427437 1.26185197985935 1.47168601959336 1.40855813474315 1.59215823308005 1.45582845584985 143.16157142464 34 32
gourse_136fold_up_35T->C/33G->T/31G->C_ECK125137640_7T->A_bg4427287:4427437 0.168970466301245 0.156646711537643 0.139224493191155 0.101185745590258 0.134406275900286 113.29163548475 40 34
gourse_326fold_up_35T->A/33G->T_ECK125137726_consensus10_bg1163421:1163571 1.683773773804 1.42813248717698 1.32621964127011 1.36673045491091 1.41630107555717 91.3889200713507 28 27
noUP_33G->A/31C->G_ECK125137640_consensus10_bg991964:992114 0.19872074281595 0.186729713370915 0.120229697604831 0.133806959512882 0.148920628403715 75.577761762219 25 21
gourse_326fold_up_consensus35_P1-6-17bp_9A->G/8A->T_bg3514590:3514740 11.936457100919 13.5120932620691 12.8892516488224 14.7076809462207 13.440402592179 45.7958327530628 27 23
gourse_326fold_up_35T->A/33G->T_ECK125137726_9A->G/8A->T_bg4471352:4471502 0.750150246811987 0.673040698537599 0.706203414332829 0.785698475269752 0.734499120759125 180.439091320647 44 42
gourse_326fold_up_35T->A/33G->T_ECK125136938_consensus10_bg1163421:1163571 0.754753891479658 0.694260724910279 0.834267381130697 0.61968693064223 0.726153873322631 101.009210619723 38 35
noUP_35T->A/33G->T_ECK125137104_12T->G/11A->T/7T->A_bg4427287:4427437 0.182662175906612 0.286799198473391 0.197033146224037 0.180023719148313 0.20392918418745 133.84387781209 56 46
gourse_326fold_up_34G->T/30A->C_ECK125137104_12T->A_bg3514590:3514740 0.437185634195089 0.277492367570656 0.22195034965734 0.369880666653466 0.316390005731226 21.5463659130157 8 7
gourse_136fold_up_consensus35_lac-spacer-17bp_consensus10_bg4471352:4471502 12.8091654189809 15.8259404682369 14.5045541755641 14.6096013686144 14.4772361625958 53.2894572931067 39 35
noUP_33G->A/31C->G_P1-6-17bp_12T->A_bg4427287:4427437 0.186292160275571 0.18449191525543 0.109462859013354 0.166217978594891 0.153690958457915 40.8742285729173 20 17
gourse_326fold_up_consensus35_lac-spacer-17bp_12T->A_bg4471352:4471502 2.6562075384363 3.44738998062823 3.59608726899696 3.81448950878019 3.48745851243647 51.2568305469661 21 18
gourse_326fold_up_34G->T_ECK125137726_12T->G/11A->T/9A->G/8A->T/7T->A_bg4427287:4427437 0.253940489049762 0.22036994717498 0.240738442916305 0.12613879144849 0.201344150825722 171.239628233151 46 41
noUP_34G->T_ECK125136938_12T->G/11A->T/9A->G/8A->T/7T->A_bg991964:992114 0.182746406576725 0.136812338494374 0.11032538870472 0.133040081681681 0.134381614307317 77.2989506314954 18 17
gourse_326fold_up_34G->T_lac-spacer-17bp_12T->G/7T->C_bg3514590:3514740 0.197118963528768 0.182421043885029 0.183764172117904 0.207672582631477 0.193735586152093 98.9378200978536 36 33
gourse_136fold_up_35T->A/33G->T_ECK125137726_12T->G/7T->C_bg3514590:3514740 2.77047396000824 2.91636062595561 2.8419294771342 2.7255023229301 2.80361636434874 204.320089572582 60 54
gourse_326fold_up_34G->T_P1-6-17bp_12T->G/7T->C_bg4427287:4427437 0.229980752931089 0.214850734453802 0.209174273192067 0.204713828084937 0.212101281656483 100.772239896431 32 29
gourse_136fold_up_35T->A/33G->T_ECK125137640_9A->G/8A->T_bg4471352:4471502 0.188471759623473 0.185006447939245 0.165196794902084 0.158930853659182 0.170288917447542 130.157866739054 46 40
gourse_326fold_up_33G->A/31C->G_P1-6-17bp_12T->G/7T->C_bg4427287:4427437 0.165845953263681 0.218932134162263 0.184489110517227 0.138088782217294 0.171655645482498 109.766299712014 35 29
gourse_326fold_up_35T->C/33G->T/31G->C_ECK125137640_12T->G/7T->C_bg463205:463355 0.164394128016955 0.194628219317366 0.131287861149967 0.129707671157863 0.14683556865833 105.003245714975 32 31
gourse_136fold_up_consensus35_ECK125137108_consensus10_bg1163421:1163571 2.66342805422541 2.54660277435957 2.51677950446603 2.38077328110967 2.50085606662273 126.016248578545 54 50
noUP_32A->C/31C->A_ECK125137108_9A->G/8A->T_bg4471352:4471502 0.56787869415288 0.466434722133747 0.434191481564932 0.504444824235613 0.485264337981286 105.538290129621 37 32
noUP_35T->C/33G->T/31G->C_lac-spacer-17bp_7T->A_bg1163421:1163571 0.163128967983242 0.156560668180681 0.116065779178609 0.106854414811001 0.127588337357191 53.2498669783841 22 22
gourse_326fold_up_32A->C/31C->A_P1-6-17bp_12T->G/11A->T/9A->G/8A->T/7T->A_bg463205:463355 0.203974634927724 0.259662653484934 0.245183963971847 0.181268581672388 0.219423729950188 80.7856133281382 30 26
noUP_35T->A/33G->T_ECK125137726_9A->G/8A->T_bg4323949:4324099 0.263251564676613 0.429637305630179 0.297944219376973 0.187168530113802 0.277185728214724 21.5870580527725 14 13
gourse_136fold_up_34G->T/30A->C_ECK125136938_12T->G/11A->T/9A->G/8A->T/7T->A_bg4323949:4324099 0.188036831911866 0.199693394071595 0.166682080770334 0.101535869277422 0.154027687679829 15.58766643712 5 4
gourse_136fold_up_32A->C/31C->A_ECK125137104_12T->A_bg463205:463355 4.07812224397607 4.22891189516966 4.07131667030309 4.54477593158978 4.25653655715524 77.6553527395025 25 23
gourse_136fold_up_consensus35_lac-spacer-17bp_7T->A_bg1163421:1163571 5.30914125520321 5.14744720107451 4.74535408593103 5.56018919428753 5.17794583611914 182.846017532834 63 56
noUP_35T->C/33G->T/31G->C_ECK125136938_12T->G_bg4471352:4471502 0.2307724755282 0.175519721958032 0.174535371114321 0.133511253525008 0.170397574460815 47.1307489350615 21 19
gourse_326fold_up_35T->A/33G->T_ECK125137104_consensus10_bg4471352:4471502 0.823665155230352 0.984109928954137 0.719919516503635 0.754527028582519 0.792778029059466 90.5967760064995 29 26
gourse_136fold_up_35T->A/33G->T_P1-6-17bp_12T->G_bg991964:992114 0.26956005424464 0.398655135723653 0.289998164595264 0.429923253185813 0.351343004255074 81.5382152045796 20 19
gourse_326fold_up_35T->C/33G->C/31C->G_ECK125137405_consensus10_bg463205:463355 0.283895702708446 0.222338781901429 0.23518349286751 0.233299289744324 0.240533341638924 167.594697609409 48 42
noUP_35T->A/33G->T_P1-6-17bp_7T->A_bg463205:463355 0.393530339318879 0.376526264916139 0.397166637775114 0.398930047547713 0.393708329146779 159.896539260662 58 51
noUP_34G->T_P1-6-17bp_consensus10_bg1163421:1163571 6.59461700225413 6.10995430820593 6.76270268284857 7.09264422681506 6.73587752163122 98.4323122105469 46 42
noUP_consensus35_lac-spacer-17bp_12T->G/11A->T/7T->A_bg1163421:1163571 0.152895522341452 0.140168544790102 0.195508796065363 0.116783004762975 0.152941278131372 91.9977730121057 26 25
noUP_32A->C/31C->A_ECK125137104_12T->G_bg4427287:4427437 0.451526306357065 0.353562112843997 0.362424186118121 0.306705456371056 0.357224617363236 158.836145671632 64 57
neg_control_845265:845415 0.148303254002574 0.171963786592257 0.139023845389762 0.122340254863904 0.140499206850361 212.307481444379 71 66
noUP_35T->A/33G->T_ECK125137104_7T->A_bg1163421:1163571 0.150490915474562 0.126646191630735 0.121032803639913 0.114195557813284 0.124598971668615 118.159967620318 50 44
noUP_35T->C/33G->T/31G->C_ECK125137726_12T->A_bg4323949:4324099 0.396381641670214 0.337792157089165 0.2528969501343 0.40881547366962 0.34293310772787 21.1066030854545 10 7
noUP_32A->C/31C->A_ECK125136938_consensus10_bg463205:463355 4.5763195853197 3.80562643827481 4.32906927729041 3.51931216163333 4.01311815024033 72.7313281089494 28 26
gourse_136fold_up_34G->T/30A->C_ECK125137405_consensus10_bg4471352:4471502 6.46874303513614 8.22688212489627 7.57991664717236 7.46580667131664 7.4645119661684 60.8714149122965 29 27
gourse_136fold_up_34G->T/30A->C_lac-spacer-17bp_12T->G_bg4471352:4471502 0.311576328847993 0.300361554363512 0.306822175854236 0.281116813113593 0.297969310191194 195.355442302522 63 57
noUP_33G->A/31C->G_ECK125136938_7T->A_bg4323949:4324099 0.228373765209089 0.188716778560378 0.193424480542278 0.205489259251925 0.202486337226312 128.41458541583 55 46
